smallest-text-minus href,listing-image src,listing-text-new,listing-text-new 2,fade-out-content-wrapper,fade-out-content-wrapper href 2,db,fade-out-content-wrapper 2,fade-out-content-wrapper 3,fade-out-content-wrapper 4
https://www.arabam.com/ilan/galeriden-satilik-renault-symbol-1-5-dci-joy/renault-sembol-1-5-dizel/29822691,https://arbstorage.mncdn.com/ilanfotograflari/2025/05/23/29822691/95a66e7b-c43c-4adf-8364-5e489fb57984_image_for_silan_29822691_240x180.jpg,Renault Symbol 1.5 dCi Joy,Renault sembol 1.5 dizel,2018,https://www.arabam.com/ilan/galeriden-satilik-renault-symbol-1-5-dci-joy/renault-sembol-1-5-dizel/29822691,730.000 TL,07 Haziran 2025,Aydın,Didim
https://www.arabam.com/ilan/galeriden-satilik-volvo-s90-2-0-d-b5-plus-bright/ozcubuk-motors-dan-hatasiz-boyasiz-tramersiz-isitma-sogutma-otonom-servis/29534225,https://arbstorage.mncdn.com/ilanfotograflari/2025/05/08/29534225/bbc6f3a0-54cf-4e0f-a7fe-0e2376c1150d_image_for_silan_29534225_240x180.jpg,Volvo S90 2.0 D B5 Plus Bright,ÖZÇUBUK MOTORS'dan HATASIZ BOYASIZ TRAMERSİZ ISITMA SOĞUTMA OTONOM SERVİS,2022,https://www.arabam.com/ilan/galeriden-satilik-volvo-s90-2-0-d-b5-plus-bright/ozcubuk-motors-dan-hatasiz-boyasiz-tramersiz-isitma-sogutma-otonom-servis/29534225,3.630.000 TL,07 Haziran 2025,Ankara,Kahramankazan
https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-3-multijet-easy/galeriden-fiat-egea-1-3-multijet-easy-2022-model-ankara-47-429-km-beyaz/29821364,https://arbstorage.mncdn.com/ilanfotograflari/2025/05/23/29821364/6cc6dd32-ebe9-4363-9931-d6600629f2ee_image_for_silan_29821364_240x180.jpg,Fiat Egea 1.3 Multijet Easy,Galeriden Fiat Egea 1.3 Multijet Easy 2022 Model Ankara 47.429 km Beyaz,2022,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-3-multijet-easy/galeriden-fiat-egea-1-3-multijet-easy-2022-model-ankara-47-429-km-beyaz/29821364,879.750 TL,07 Haziran 2025,Ankara,Altındağ
https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-3-multijet-easy/concept-den-hatasiz-boyasiz/29821284,https://arbstorage.mncdn.com/ilanfotograflari/2025/05/23/29821284/7809fec8-71c8-4c13-9ac4-7035eb0e3057_image_for_silan_29821284_240x180.jpg,Fiat Egea 1.3 Multijet Easy,CONCEPT'DEN HATASIZ BOYASIZ,2023,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-3-multijet-easy/concept-den-hatasiz-boyasiz/29821284,869.750 TL,07 Haziran 2025,Ankara,Yenimahalle
https://www.arabam.com/ilan/galeriden-satilik-hyundai-ix35-1-6-gdi-style-plus/ful-full-hatasiz-boyasiz-dusuk-km-hyundai-ix35/29816495,https://arbstorage.mncdn.com/ilanfotograflari/2025/05/23/29816495/90fae065-aa26-45d0-9292-0b8fae4c89b4_image_for_silan_29816495_240x180.jpg,Hyundai ix35 1.6 GDI Style Plus,FUL+FULL HATASIZ BOYASIZ DÜŞÜK KM HYUNDAİ İX35,2012,https://www.arabam.com/ilan/galeriden-satilik-hyundai-ix35-1-6-gdi-style-plus/ful-full-hatasiz-boyasiz-dusuk-km-hyundai-ix35/29816495,871.000 TL,07 Haziran 2025,Yozgat,Boğazlıyan
https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-cross-1-4-fire-urban/galeriden-fiat-egea-cross-1-4-fire-urban-2021-model-konya/29815680,https://arbstorage.mncdn.com/ilanfotograflari/2025/05/23/29815680/b091560e-76b9-4b0b-ae1e-849d1134c4b4_image_for_silan_29815680_240x180.jpg,Fiat Egea Cross 1.4 Fire Urban,Galeriden Fiat Egea Cross 1.4 Fire Urban 2021 Model Konya,2021,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-cross-1-4-fire-urban/galeriden-fiat-egea-cross-1-4-fire-urban-2021-model-konya/29815680,819.500 TL,07 Haziran 2025,Konya,Karatay
https://www.arabam.com/ilan/galeriden-satilik-hyundai-matrix-1-5-crdi-vgt-gls/hyundai-matrix-1-5-crdi-vgt-gls-2006-model-105-hp/29815216,https://arbstorage.mncdn.com/ilanfotograflari/2025/05/23/29815216/dc904edf-8bf2-4710-9e4f-69e67073efb3_image_for_silan_29815216_240x180.jpg,Hyundai Matrix 1.5 CRDi VGT GLS,Hyundai Matrix 1.5 CRDi VGT GLS 2006 Model 105 HP,2006,https://www.arabam.com/ilan/galeriden-satilik-hyundai-matrix-1-5-crdi-vgt-gls/hyundai-matrix-1-5-crdi-vgt-gls-2006-model-105-hp/29815216,505.000 TL,07 Haziran 2025,Konya,Seydişehir
https://www.arabam.com/ilan/galeriden-satilik-chery-tiggo-1-6-acteco-forza/2009-model-1-6-benzin-lpg-chery-tiggo-3-forza/29547036,https://arbstorage.mncdn.com/ilanfotograflari/2025/05/08/29547036/3833e910-6c64-4b75-aa1b-c890a6ba1ae8_image_for_silan_29547036_240x180.jpg,Chery Tiggo 1.6 Acteco Forza,2009 MODEL 1.6 BENZİN LPG CHERY TİGGO 3 FORZA,2009,https://www.arabam.com/ilan/galeriden-satilik-chery-tiggo-1-6-acteco-forza/2009-model-1-6-benzin-lpg-chery-tiggo-3-forza/29547036,367.500 TL,07 Haziran 2025,Aydın,Nazilli
https://www.arabam.com/ilan/galeriden-satilik-volvo-s60-1-6-d-premium/2015-model-volvo-s60-1-6d-premium-boyasizz-hatasizz/29819910,https://arbstorage.mncdn.com/ilanfotograflari/2025/05/23/29819910/2e0712ac-94fe-4745-8003-72265bbeff01_image_for_silan_29819910_240x180.jpg,Volvo S60 1.6 D Premium,2015 MODEL VOLVO S60 1.6D PREMİUM BOYASIZZ HATASIZZ,2015,https://www.arabam.com/ilan/galeriden-satilik-volvo-s60-1-6-d-premium/2015-model-volvo-s60-1-6d-premium-boyasizz-hatasizz/29819910,1.019.000 TL,07 Haziran 2025,İstanbul,Ümraniye
https://www.arabam.com/ilan/galeriden-satilik-hyundai-h-100/galeriden-hyundai-h-100-izmir/27734451,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Hyundai H 100,Galeriden Hyundai H 100 İzmir,2005,https://www.arabam.com/ilan/galeriden-satilik-hyundai-h-100/galeriden-hyundai-h-100-izmir/27734451,367.500 TL,07 Haziran 2025,İzmir,Bergama
https://www.arabam.com/ilan/galeriden-satilik-toyota-corolla-1-8-hybrid-flame-x-pack/toyota-corolla-1-8-hybrid-flame-x-pack-2020-model-izmir/25988515,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Toyota Corolla 1.8 Hybrid Flame X-Pack,Toyota Corolla 1.8 Hybrid Flame X-Pack 2020 Model İzmir,2020,https://www.arabam.com/ilan/galeriden-satilik-toyota-corolla-1-8-hybrid-flame-x-pack/toyota-corolla-1-8-hybrid-flame-x-pack-2020-model-izmir/25988515,1.278.000 TL,07 Haziran 2025,İzmir,Ödemiş
https://www.arabam.com/ilan/galeriden-satilik-kia-xceed-1-5-t-gdi-prestige/yarmaci-otomotiv-den-2024-kia-xceed-cool-plus-hatasiz-boyasiz/29547872,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Kia XCeed 1.5 T-GDI Prestige+,YARMACI OTOMOTİV'DEN 2024 KİA XCEED COOL PLUS HATASIZ BOYASIZ,2024,https://www.arabam.com/ilan/galeriden-satilik-kia-xceed-1-5-t-gdi-prestige/yarmaci-otomotiv-den-2024-kia-xceed-cool-plus-hatasiz-boyasiz/29547872,1.540.000 TL,07 Haziran 2025,Aydın,Didim
https://www.arabam.com/ilan/galeriden-satilik-fiat-albea-sole-1-3-multijet-dynamic/egesay-motors-dan-2010-model-fiat-albea-1-3-sole-multijet/29530639,https://arbstorage.mncdn.com/ilanfotograflari/2025/05/08/29530639/217e7a67-1fa2-4679-a969-e03875ee5459_image_for_silan_29530639_240x180.jpg,Fiat Albea Sole 1.3 Multijet Dynamic,EGESAY MOTORS'DAN 2010 MODEL FİAT ALBEA 1.3 SOLE MULTİJET,2010,https://www.arabam.com/ilan/galeriden-satilik-fiat-albea-sole-1-3-multijet-dynamic/egesay-motors-dan-2010-model-fiat-albea-1-3-sole-multijet/29530639,285.000 TL,07 Haziran 2025,Muğla,Milas
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-polo-1-2-tdi-bluemotion/egesay-motors-dan-degisen-siz-2013-model-polo/29530635,https://arbstorage.mncdn.com/ilanfotograflari/2025/05/08/29530635/8f37eab1-71b8-4e25-8952-8ba8902a9879_image_for_silan_29530635_240x180.jpg,Volkswagen Polo 1.2 TDi BlueMotion,EGESAY MOTORS'DAN DEĞİŞEN'SİZ 2013 MODEL POLO,2013,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-polo-1-2-tdi-bluemotion/egesay-motors-dan-degisen-siz-2013-model-polo/29530635,455.000 TL,07 Haziran 2025,Muğla,Milas
https://www.arabam.com/ilan/galeriden-satilik-hyundai-tucson-2-0-crdi/galeriden-degisensiz-hyundai-tucson-2-0-crdi-2007-model-4x4/27698303,https://arbstorage.mncdn.com/ilanfotograflari/2025/01/17/27698303/cf757457-1674-450a-a409-bbd211571986_image_for_silan_27698303_240x180.jpg,Hyundai Tucson 2.0 CRDi,Galeriden değişensiz Hyundai Tucson 2.0 CRDi 2007 Model 4x4,2007,https://www.arabam.com/ilan/galeriden-satilik-hyundai-tucson-2-0-crdi/galeriden-degisensiz-hyundai-tucson-2-0-crdi-2007-model-4x4/27698303,540.000 TL,07 Haziran 2025,Kayseri,Kocasinan
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-a-180-d-style/hatasiz-cam-tavan-dizel-otomatik-a-180/29821292,https://arbstorage.mncdn.com/ilanfotograflari/2025/05/23/29821292/a4fe4abf-a140-42d8-bb51-0090c6c0ed01_image_for_silan_29821292_240x180.jpg,Mercedes - Benz A 180 d Style,HATASIZ CAM TAVAN DİZEL OTOMATİK A 180,2016,https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-a-180-d-style/hatasiz-cam-tavan-dizel-otomatik-a-180/29821292,1.265.000 TL,07 Haziran 2025,İzmir,Gaziemir
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-golf-1-9-tdi/1999-model-bebek-gbi-1-9-ww-golf-tdi/29545406,https://arbstorage.mncdn.com/ilanfotograflari/2025/05/08/29545406/8138d9c8-9e2c-4bc7-af9b-7a0191e8ca33_image_for_silan_29545406_240x180.jpg,Volkswagen Golf 1.9 TDi,1999 MODEL BEBEK GBİ 1.9 WW GOLF TDİ,1999,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-golf-1-9-tdi/1999-model-bebek-gbi-1-9-ww-golf-tdi/29545406,345.000 TL,07 Haziran 2025,Aydın,Nazilli
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-6-tdci-titanium/selcuklu-2015-focus-88-bin-km-titanium-1-6-tdci-115-bg-1-sin/29533997,https://arbstorage.mncdn.com/ilanfotograflari/2025/05/08/29533997/d5256df0-37b1-4972-ac4d-93d2b2d0a1f3_image_for_silan_29533997_240x180.jpg,Ford Focus 1.6 TDCi Titanium,' SELÇUKLU ' 2015 FOCUS 88 BİN KM TİTANİUM 1.6 TDCİ 115 BG 1.SIN,2015,https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-6-tdci-titanium/selcuklu-2015-focus-88-bin-km-titanium-1-6-tdci-115-bg-1-sin/29533997,1.040.000 TL,07 Haziran 2025,Kayseri,Develi
https://www.arabam.com/ilan/galeriden-satilik-skoda-favorit-1-3-lx/galeriden-skoda-favorit-1-3-lx-1993-model-izmir/29823089,https://arbstorage.mncdn.com/ilanfotograflari/2025/05/23/29823089/6d7532a9-8ac1-4f41-9927-d688f853de2c_image_for_silan_29823089_240x180.jpg,Skoda Favorit 1.3 LX,Galeriden Skoda Favorit 1.3 LX 1993 Model İzmir,1993,https://www.arabam.com/ilan/galeriden-satilik-skoda-favorit-1-3-lx/galeriden-skoda-favorit-1-3-lx-1993-model-izmir/29823089,125.000 TL,07 Haziran 2025,İzmir,Buca
https://www.arabam.com/ilan/galeriden-satilik-isuzu-trooper-3-0-td-4x4/keskin-otomotiv-den/29821435,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Isuzu Trooper 3.0 TD 4x4,KESKİN OTOMOTİV DEN,2004,https://www.arabam.com/ilan/galeriden-satilik-isuzu-trooper-3-0-td-4x4/keskin-otomotiv-den/29821435,375.000 TL,07 Haziran 2025,Manisa,Akhisar
https://www.arabam.com/ilan/galeriden-satilik-ford-tourneo-courier-1-5-tdci-titanium-plus/hatasiz-2020-ford-courier-1-5tdci-titanyum-plus-80-binde/30073987,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Ford Tourneo Courier 1.5 TDCi Titanium Plus,HATASIZ 2020 FORD COURIER 1.5TDCI TİTANYUM PLUS 80 BİNDE,2020,https://www.arabam.com/ilan/galeriden-satilik-ford-tourneo-courier-1-5-tdci-titanium-plus/hatasiz-2020-ford-courier-1-5tdci-titanyum-plus-80-binde/30073987,899.000 TL,06 Haziran 2025,Aksaray,Merkez
https://www.arabam.com/ilan/galeriden-satilik-tofas-serce/galeriden-tofas-serce-1994-model-izmir/29871125,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Tofaş Serçe,Galeriden Tofaş Serçe 1994 Model İzmir,1994,https://www.arabam.com/ilan/galeriden-satilik-tofas-serce/galeriden-tofas-serce-1994-model-izmir/29871125,165.000 TL,06 Haziran 2025,İzmir,Bornova
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-transporter-1-9-tdi-camli-van/hatasiz-orj-230-000-km-cok-temiz-vw-transporter/30073182,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Volkswagen Transporter 1.9 TDI Camlı Van,HATASIZ ORJ 230.000 KM ÇOK TEMİZ VW TRANSPORTER,2005,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-transporter-1-9-tdi-camli-van/hatasiz-orj-230-000-km-cok-temiz-vw-transporter/30073182,590.000 TL,06 Haziran 2025,Kütahya,Tavşanlı
https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-x-250-d-power/420-000-pesin-36-aya-varan-elden-senetle-mercedes-x250-4x4/30072988,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Mercedes - Benz X 250 d Power,420.000? PEŞİN 36 AYA VARAN ELDEN SENETLE MERCEDES X250 4X4,2018,https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-x-250-d-power/420-000-pesin-36-aya-varan-elden-senetle-mercedes-x250-4x4/30072988,1.379.000 TL,06 Haziran 2025,İstanbul,Maltepe
https://www.arabam.com/ilan/sahibinden-satilik-alfa-romeo-147-1-6-ts-distinctive/106bin-km-degisensiz-147-1-6ts-120hp-pickup-ile-takas-olur/30072787,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Alfa Romeo 147 1.6 TS Distinctive,106bin KM DEĞİŞENSİZ 147 1.6TS 120HP (pickup ile takas olur),2005,https://www.arabam.com/ilan/sahibinden-satilik-alfa-romeo-147-1-6-ts-distinctive/106bin-km-degisensiz-147-1-6ts-120hp-pickup-ile-takas-olur/30072787,470.000 TL,06 Haziran 2025,Tekirdağ,Çorlu
https://www.arabam.com/ilan/galeriden-satilik-opel-insignia-1-6-cdti-cosmo/carstar-dan-opel-insignia-1-6-cdti-cosmo-otomatik/30071988,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Opel Insignia 1.6 CDTI Cosmo,CARSTAR' dan OPEL INSIGNIA 1.6 CDTI COSMO OTOMATİK,2016,https://www.arabam.com/ilan/galeriden-satilik-opel-insignia-1-6-cdti-cosmo/carstar-dan-opel-insignia-1-6-cdti-cosmo-otomatik/30071988,1.025.000 TL,06 Haziran 2025,İstanbul,Beylikdüzü
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-golf-1-4-tsi-highline/global-car-deals-tan-act-cam-tavan-golf/30071922,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Volkswagen Golf 1.4 TSi Highline,Global Car Deals'tan ACT Cam Tavan Golf,2016,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-golf-1-4-tsi-highline/global-car-deals-tan-act-cam-tavan-golf/30071922,1.335.000 TL,06 Haziran 2025,Malatya,Battalgazi
https://www.arabam.com/ilan/galeriden-satilik-fiat-linea-1-3-multijet-urban/cml-auto-dan-2015-linea-urban-63-000km-krediye-uygun/30071273,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Fiat Linea 1.3 Multijet Urban,CML AUTO'DAN 2015 LİNEA URBAN 63.000KM KREDİYE UYGUN,2015,https://www.arabam.com/ilan/galeriden-satilik-fiat-linea-1-3-multijet-urban/cml-auto-dan-2015-linea-urban-63-000km-krediye-uygun/30071273,635.000 TL,06 Haziran 2025,İzmir,Buca
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-arteon-2-0-tdi-elegance/2017-arteon-hatasiz-elegance-2-0-dizel-otomatik-cam-tavan/30071132,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Volkswagen Arteon 2.0 TDI Elegance,2017.ARTEON.HATASIZ.ELEGANCE 2.0.DİZEL.OTOMATİK.CAM.TAVAN,2017,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-arteon-2-0-tdi-elegance/2017-arteon-hatasiz-elegance-2-0-dizel-otomatik-cam-tavan/30071132,1.650.000 TL,06 Haziran 2025,Diyarbakır,Çınar
https://www.arabam.com/ilan/galeriden-satilik-bmw-x5-25d-xdrive-premium/hatasiz-tramersiz-e-bagaj-vakum-hayalet-ekran-taba-e-direksiyon/30070660,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,BMW X5 25d xDrive Premium,HATASIZ TRAMERSİZ E.BAGAJ VAKUM HAYALET EKRAN TABA E.DİREKSİYON,2015,https://www.arabam.com/ilan/galeriden-satilik-bmw-x5-25d-xdrive-premium/hatasiz-tramersiz-e-bagaj-vakum-hayalet-ekran-taba-e-direksiyon/30070660,2.450.000 TL,06 Haziran 2025,Düzce,Merkez
https://www.arabam.com/ilan/galeriden-satilik-renault-clio-1-0-tce-joy/degisensiz-tramersiz46-bin-km-tesla-ekran-otomatik/30070659,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Renault Clio 1.0 TCe Joy,Değişensiz Tramersiz46 bin km Tesla Ekran Otomatik,2022,https://www.arabam.com/ilan/galeriden-satilik-renault-clio-1-0-tce-joy/degisensiz-tramersiz46-bin-km-tesla-ekran-otomatik/30070659,910.000 TL,06 Haziran 2025,Düzce,Merkez
https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-3-multijet-easy/kaput-orjinal-arayanlara-hasar-kaydi-yok-muayene-yeni/30070591,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Fiat Egea 1.3 Multijet Easy,KAPUT ORJİNAL ARAYANLARA & HASAR KAYDI YOK & MUAYENE YENİ,2017,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-3-multijet-easy/kaput-orjinal-arayanlara-hasar-kaydi-yok-muayene-yeni/30070591,565.000 TL,06 Haziran 2025,,
https://www.arabam.com/ilan/galeriden-satilik-mg-hs-1-5-t-gdi-luxury/2023-boyasiz-mg-hs-1-5t-gdi-luxury-cam-tavan-ozel-renk-50-000km/30070522,https://arbstorage.mncdn.com/ilanfotograflari/2025/06/06/30070522/6c81650e-b791-494b-accc-f7577cfc4811_image_for_silan_30070522_240x180.jpg,MG HS 1.5 T-GDI Luxury,2023 BOYASIZ MG HS 1.5T-GDI LUXURY CAM TAVAN ÖZEL RENK 50.000KM,2023,https://www.arabam.com/ilan/galeriden-satilik-mg-hs-1-5-t-gdi-luxury/2023-boyasiz-mg-hs-1-5t-gdi-luxury-cam-tavan-ozel-renk-50-000km/30070522,1.475.000 TL,06 Haziran 2025,Ankara,Akyurt
https://www.arabam.com/ilan/galeriden-satilik-seat-ibiza-1-4-style/2013-boyasiz-seat-ibiza-1-4-style-cam-tavanli-hatasiz-104-000km/30070521,https://arbstorage.mncdn.com/ilanfotograflari/2025/06/06/30070521/c118fb05-3e13-4885-bd9e-e50e4d1e9670_image_for_silan_30070521_240x180.jpg,Seat Ibiza 1.4 Style,2013 BOYASIZ SEAT IBİZA 1.4 STYLE CAM TAVANLI HATASIZ 104.000KM,2013,https://www.arabam.com/ilan/galeriden-satilik-seat-ibiza-1-4-style/2013-boyasiz-seat-ibiza-1-4-style-cam-tavanli-hatasiz-104-000km/30070521,765.000 TL,06 Haziran 2025,Ankara,Akyurt
https://www.arabam.com/ilan/galeriden-satilik-mitsubishi-l-300-camli-van/degisensiz-motor-sifir-cift-klima-webasto-takas-olur-karta-12-ta/30070498,https://arbstorage.mncdn.com/ilanfotograflari/2025/06/06/30070498/54f5761f-fb05-4cbd-b9d4-a9567ff1d449_image_for_silan_30070498_240x180.jpg,Mitsubishi L 300 Camlı Van,DEĞİŞENSİZ MOTOR SIFIR ÇİFT KLİMA+WEBASTO TAKAS OLUR KARTA 12 TA,2001,https://www.arabam.com/ilan/galeriden-satilik-mitsubishi-l-300-camli-van/degisensiz-motor-sifir-cift-klima-webasto-takas-olur-karta-12-ta/30070498,265.000 TL,06 Haziran 2025,Antalya,Kepez
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-6-tdci-style/hatasiz-degisensiz-style-oto-parkpilot-konusan-paket/30070436,https://arbstorage.mncdn.com/ilanfotograflari/2025/06/06/30070436/b3a01889-c672-473c-9171-138f0309bc5c_image_for_silan_30070436_240x180.jpg,Ford Focus 1.6 TDCi Style,HATASIZ//DEĞİŞENSİZ//STYLE// OTO.PARKPİLOT//KONUŞAN PAKET,2012,https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-6-tdci-style/hatasiz-degisensiz-style-oto-parkpilot-konusan-paket/30070436,835.000 TL,06 Haziran 2025,Kastamonu,Merkez
https://www.arabam.com/ilan/galeriden-satilik-opel-corsa-1-3-cdti-essentia/2006-corsa-1-3-dizel/30070085,https://arbstorage.mncdn.com/ilanfotograflari/2025/06/06/30070085/b98c2df8-2f56-4f63-b859-059b6ddc6928_image_for_silan_30070085_240x180.jpg,Opel Corsa 1.3 CDTI Essentia,2006 CORSA 1.3 DİZEL,2006,https://www.arabam.com/ilan/galeriden-satilik-opel-corsa-1-3-cdti-essentia/2006-corsa-1-3-dizel/30070085,345.000 TL,06 Haziran 2025,Adana,Seyhan
https://www.arabam.com/ilan/galeriden-satilik-renault-megane-1-4-authentique/selamet-auto-dan-2004-meganehp-174-km-4-parca-boyali-degisensiz/30069423,https://arbstorage.mncdn.com/ilanfotograflari/2025/06/06/30069423/216f36d6-d218-45e8-bc48-58887fc2475c_image_for_silan_30069423_240x180.jpg,Renault Megane 1.4 Authentique,SELAMET AUTO' DAN 2004 MEGANEHP 174 KM 4 PARÇA BOYALI DEĞİŞENSİZ,2004,https://www.arabam.com/ilan/galeriden-satilik-renault-megane-1-4-authentique/selamet-auto-dan-2004-meganehp-174-km-4-parca-boyali-degisensiz/30069423,398.000 TL,06 Haziran 2025,Bursa,Osmangazi
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-highline/agaslan-autodan-hatasizcila-ra-2018-passat-118-bin-km-orj-rline/30069201,https://arbstorage.mncdn.com/ilanfotograflari/2025/06/06/30069201/4a24fd60-12c2-49c5-a94e-791ad9cec08c_image_for_silan_30069201_240x180.jpg,Volkswagen Passat 1.6 TDi BlueMotion Highline,AĞASLAN AUTODAN HATASIZCILA' RA 2018 PASSAT 118 BİN KM ORJ RLİNE,2018,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-highline/agaslan-autodan-hatasizcila-ra-2018-passat-118-bin-km-orj-rline/30069201,1.899.900 TL,06 Haziran 2025,Şanlıurfa,Karaköprü
https://www.arabam.com/ilan/galeriden-satilik-ford-fusion-1-6/yigit-oto-dan-fusion-mini-jeep-1-6i-16v-lux-degisensiz-cam-gibi/30069193,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Ford Fusion 1.6,YİĞİT OTO'dan FUSİON MİNİ JEEP 1.6İ 16V LUX DEĞİŞENSİZ CAM GİBİ.,2003,https://www.arabam.com/ilan/galeriden-satilik-ford-fusion-1-6/yigit-oto-dan-fusion-mini-jeep-1-6i-16v-lux-degisensiz-cam-gibi/30069193,489.750 TL,06 Haziran 2025,Muğla,Yatağan
https://www.arabam.com/ilan/galeriden-satilik-renault-symbol-1-4-authentique/yigit-oto-dan-makyajli-kasa-symbol-1-4-lpg-li-hatasiz-cam-gibi/30069192,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Renault Symbol 1.4 Authentique,YİĞİT OTO'dan MAKYAJLI KASA SYMBOL 1.4 LPG'Lİ HATASIZ CAM GİBİ..,2007,https://www.arabam.com/ilan/galeriden-satilik-renault-symbol-1-4-authentique/yigit-oto-dan-makyajli-kasa-symbol-1-4-lpg-li-hatasiz-cam-gibi/30069192,429.750 TL,06 Haziran 2025,Muğla,Yatağan
https://www.arabam.com/ilan/galeriden-satilik-citroen-c4-1-6-sx/121-000km-1-6-sx-c4-2009-model-emsalsiz-sifir-gibi/30069098,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Citroen C4 1.6 SX,121.000KM-1.6 SX C4 2009 MODEL EMSALSİZ SIFIR GİBİ,2009,https://www.arabam.com/ilan/galeriden-satilik-citroen-c4-1-6-sx/121-000km-1-6-sx-c4-2009-model-emsalsiz-sifir-gibi/30069098,495.000 TL,06 Haziran 2025,Ankara,Akyurt
https://www.arabam.com/ilan/galeriden-satilik-hyundai-i20-troy-1-4-crdi-mode/2012-model-troy-dizel-tavan-kaput-bagaj-orjinal/30069061,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Hyundai i20 Troy 1.4 CRDi Mode,2012 MODEL TROY DİZEL TAVAN KAPUT BAGAJ ORJINAL,2012,https://www.arabam.com/ilan/galeriden-satilik-hyundai-i20-troy-1-4-crdi-mode/2012-model-troy-dizel-tavan-kaput-bagaj-orjinal/30069061,467.500 TL,06 Haziran 2025,İstanbul,Pendik
https://www.arabam.com/ilan/galeriden-satilik-ford-transit-350-m/85-binde-2021-350m-panelvan-ekranli-fuulhatasiz-arka-ceker/30068906,https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg,Ford Transit 350 M,85 BINDE 2021 350M PANELVAN EKRANLI FUULHATASIZ ARKA CEKER,2021,https://www.arabam.com/ilan/galeriden-satilik-ford-transit-350-m/85-binde-2021-350m-panelvan-ekranli-fuulhatasiz-arka-ceker/30068906,1.060.000 TL,06 Haziran 2025,Samsun,Atakum
